order_id,user_id,session_id,order_date,country,device,ab_group,category,order_value_eur,items_count,is_returned
ORD002619,U03894,S013618,2023-08-26,PL,iOS,control,Electronics,163.57,6,1
ORD002620,U03894,S013619,2023-06-15,PL,iOS,variant,Beauty,261.42,6,0
ORD002621,U03894,S013621,2023-07-30,PL,iOS,variant,Sports,37.71,1,0
ORD002622,U03901,S013644,2023-06-12,CZ,iOS,control,Electronics,63.0,4,1
ORD002623,U03902,S013649,2023-08-29,CZ,iOS,control,Fashion,150.28,1,0
ORD002624,U03903,S013651,2023-08-12,SK,iOS,control,Electronics,68.34,1,0
ORD002625,U03903,S013652,2023-07-16,SK,iOS,variant,Sports,71.2,4,0
ORD002626,U03904,S013659,2023-07-04,SK,iOS,variant,Home & Garden,13.08,3,0
ORD002627,U03910,S013682,2023-07-01,DE,iOS,control,Home & Garden,137.7,6,0
ORD002628,U03911,S013688,2023-06-11,SK,Android,variant,Fashion,34.55,1,0
ORD002629,U03913,S013694,2023-07-06,CZ,Android,variant,Electronics,141.68,6,1
ORD002630,U03914,S013697,2023-08-08,DE,Android,control,Home & Garden,85.7,1,0
ORD002631,U03916,S013708,2023-06-29,RO,iOS,variant,Sports,41.62,3,0
ORD002632,U03918,S013713,2023-07-01,CZ,iOS,variant,Home & Garden,185.81,3,0
ORD002633,U03918,S013717,2023-06-13,CZ,iOS,control,Beauty,153.89,1,0
ORD002634,U03923,S013732,2023-06-05,CZ,Android,variant,Beauty,16.52,2,0
ORD002635,U03924,S013734,2023-07-24,PL,Android,variant,Fashion,159.28,4,0
ORD002636,U03926,S013740,2023-06-19,CZ,Android,control,Electronics,95.6,3,0
ORD002637,U03926,S013741,2023-08-15,CZ,Android,variant,Sports,114.76,1,0
ORD002638,U03929,S013749,2023-07-15,DE,Android,control,Fashion,10.57,1,0
ORD002639,U03929,S013753,2023-08-27,DE,Android,control,Beauty,143.59,4,0
ORD002640,U03931,S013762,2023-07-26,DE,iOS,variant,Home & Garden,235.53,4,0
ORD002641,U03932,S013763,2023-07-05,DE,Android,control,Sports,36.99,6,0
ORD002642,U03932,S013765,2023-06-02,DE,Android,control,Electronics,79.86,1,0
ORD002643,U03934,S013770,2023-07-26,DE,Android,variant,Beauty,42.31,6,0
ORD002644,U03937,S013783,2023-07-25,DE,iOS,control,Beauty,280.07,6,0
ORD002645,U03938,S013784,2023-07-28,PL,Android,control,Fashion,58.46,6,0
ORD002646,U03939,S013787,2023-06-12,PL,Android,control,Fashion,39.17,3,0
ORD002647,U03939,S013788,2023-07-19,PL,Android,variant,Electronics,166.67,3,0
ORD002648,U03942,S013796,2023-08-03,RO,iOS,control,Home & Garden,123.91,4,0
ORD002649,U03944,S013800,2023-07-14,CZ,iOS,variant,Electronics,38.19,1,0
ORD002650,U03944,S013804,2023-07-07,CZ,iOS,control,Electronics,265.12,4,0
ORD002651,U03945,S013805,2023-08-26,DE,Android,control,Home & Garden,223.45,3,0
ORD002652,U03946,S013810,2023-06-18,DE,iOS,control,Sports,102.35,1,0
ORD002653,U03947,S013811,2023-06-19,DE,Android,variant,Electronics,205.46,5,1
ORD002654,U03948,S013816,2023-08-09,PL,Android,variant,Electronics,169.89,3,0
ORD002655,U03951,S013824,2023-07-15,PL,Android,variant,Electronics,151.79,2,0
ORD002656,U03955,S013835,2023-07-03,DE,Android,control,Sports,120.7,3,0
ORD002657,U03955,S013836,2023-07-05,DE,Android,control,Beauty,248.06,6,0
ORD002658,U03957,S013845,2023-07-14,DE,Android,control,Sports,163.22,3,0
ORD002659,U03963,S013864,2023-07-26,CZ,iOS,variant,Beauty,213.81,1,0
ORD002660,U03963,S013866,2023-06-09,CZ,iOS,control,Home & Garden,32.54,6,1
ORD002661,U03964,S013869,2023-07-17,CZ,Android,variant,Electronics,275.27,5,0
ORD002662,U03965,S013874,2023-07-14,CZ,Android,control,Fashion,225.7,4,0
ORD002663,U03966,S013876,2023-06-01,PL,Android,variant,Home & Garden,244.18,5,0
ORD002664,U03970,S013887,2023-07-30,DE,Android,variant,Sports,69.64,4,0
ORD002665,U03974,S013902,2023-06-19,DE,iOS,variant,Beauty,173.9,5,0
ORD002666,U03974,S013905,2023-08-26,DE,iOS,control,Fashion,213.69,1,0
ORD002667,U03974,S013906,2023-07-21,DE,iOS,variant,Home & Garden,283.5,5,0
ORD002668,U03975,S013908,2023-06-10,PL,Android,variant,Home & Garden,144.2,4,0
ORD002669,U03976,S013912,2023-06-18,DE,iOS,variant,Fashion,180.99,2,0
ORD002670,U03977,S013916,2023-07-11,SK,Android,control,Beauty,282.55,4,0
ORD002671,U03978,S013917,2023-08-17,DE,Android,variant,Sports,53.9,4,0
ORD002672,U03981,S013928,2023-06-23,DE,Android,variant,Beauty,226.06,6,0
ORD002673,U03983,S013932,2023-08-03,DE,Android,variant,Beauty,165.5,6,0
ORD002674,U03986,S013939,2023-08-20,DE,iOS,control,Beauty,161.11,5,0
ORD002675,U03986,S013942,2023-08-14,DE,iOS,variant,Home & Garden,292.34,3,0
ORD002676,U03986,S013943,2023-08-15,DE,iOS,variant,Beauty,76.13,2,0
ORD002677,U03987,S013944,2023-08-11,DE,iOS,variant,Sports,96.65,4,0
ORD002678,U03987,S013947,2023-06-02,DE,iOS,variant,Sports,118.78,3,0
ORD002679,U03987,S013948,2023-07-10,DE,iOS,control,Fashion,224.14,1,0
ORD002680,U03990,S013961,2023-07-07,DE,Android,control,Home & Garden,209.41,5,0
ORD002681,U03993,S013973,2023-06-28,DE,iOS,variant,Home & Garden,93.42,1,0
ORD002682,U03997,S013986,2023-07-27,DE,iOS,control,Electronics,293.24,1,0
ORD002683,U03998,S013988,2023-08-17,DE,Android,variant,Home & Garden,288.56,5,0
ORD002684,U03998,S013989,2023-08-14,DE,Android,variant,Home & Garden,183.12,1,0
ORD002685,U03998,S013990,2023-07-01,DE,Android,control,Electronics,126.33,2,0
ORD002686,U03998,S013992,2023-07-31,DE,Android,variant,Beauty,84.44,5,0
ORD002687,U03999,S013993,2023-07-23,DE,iOS,control,Home & Garden,290.04,1,1
ORD002688,U04000,S013996,2023-07-25,DE,Android,variant,Electronics,255.21,1,0
ORD002689,U04001,S013998,2023-07-04,DE,Android,variant,Electronics,127.72,2,0
ORD002690,U04001,S014000,2023-06-08,DE,Android,variant,Sports,135.54,3,0
ORD002691,U04002,S014004,2023-07-19,DE,Android,variant,Sports,240.22,5,0
ORD002692,U04002,S014006,2023-06-08,DE,Android,variant,Beauty,118.08,1,0
ORD002693,U04003,S014007,2023-06-29,DE,Android,control,Sports,294.63,2,0
ORD002694,U04003,S014009,2023-07-28,DE,Android,control,Home & Garden,213.1,4,0
ORD002695,U04004,S014010,2023-06-06,PL,Android,control,Fashion,51.23,5,1
ORD002696,U04010,S014029,2023-07-03,DE,Android,variant,Sports,109.03,5,0
ORD002697,U04011,S014031,2023-07-28,DE,Android,variant,Fashion,38.12,1,0
ORD002698,U04014,S014044,2023-07-13,CZ,Android,variant,Sports,216.35,2,0
ORD002699,U04017,S014052,2023-06-10,DE,Android,control,Sports,251.13,1,1
ORD002700,U04025,S014082,2023-07-31,DE,Android,variant,Electronics,281.09,4,0
ORD002701,U04026,S014086,2023-08-11,DE,iOS,variant,Sports,181.94,2,1
ORD002702,U04026,S014087,2023-08-25,DE,iOS,variant,Electronics,279.54,5,0
ORD002703,U04029,S014099,2023-08-14,PL,iOS,variant,Home & Garden,225.13,2,0
ORD002704,U04030,S014103,2023-07-13,PL,Android,control,Home & Garden,197.17,3,0
ORD002705,U04031,S014107,2023-08-24,CZ,Android,control,Home & Garden,205.03,5,0
ORD002706,U04034,S014117,2023-08-21,SK,Android,variant,Sports,257.19,5,0
ORD002707,U04035,S014118,2023-07-19,CZ,iOS,variant,Fashion,124.45,2,0
ORD002708,U04038,S014128,2023-07-11,DE,Android,variant,Beauty,66.16,2,0
ORD002709,U04040,S014135,2023-07-09,CZ,Android,variant,Beauty,272.62,5,0
ORD002710,U04040,S014136,2023-08-24,CZ,Android,control,Beauty,131.6,5,0
ORD002711,U04044,S014145,2023-08-11,CZ,Android,variant,Sports,269.55,5,0
ORD002712,U04046,S014154,2023-08-21,SK,Android,variant,Sports,275.51,1,0
ORD002713,U04047,S014156,2023-07-07,DE,Android,variant,Fashion,34.59,1,0
ORD002714,U04047,S014157,2023-06-01,DE,Android,control,Home & Garden,85.07,6,0
ORD002715,U04050,S014165,2023-07-13,PL,iOS,variant,Beauty,131.23,6,0
ORD002716,U04052,S014172,2023-08-23,DE,iOS,control,Fashion,136.28,6,0
ORD002717,U04052,S014173,2023-06-09,DE,iOS,control,Fashion,125.31,1,0
ORD002718,U04052,S014174,2023-06-04,DE,iOS,variant,Sports,277.22,6,0
ORD002719,U04052,S014176,2023-06-06,DE,iOS,variant,Beauty,161.8,1,0
ORD002720,U04054,S014184,2023-08-14,DE,Android,variant,Sports,244.29,3,0
ORD002721,U04056,S014191,2023-08-02,CZ,Android,variant,Electronics,65.73,2,0
ORD002722,U04058,S014198,2023-06-23,PL,Android,variant,Home & Garden,174.47,3,0
ORD002723,U04059,S014199,2023-06-11,DE,Android,control,Fashion,168.13,3,0
ORD002724,U04059,S014201,2023-06-14,DE,Android,control,Fashion,72.63,3,0
ORD002725,U04059,S014202,2023-07-28,DE,Android,control,Sports,14.57,3,0
ORD002726,U04061,S014209,2023-07-31,CZ,Android,variant,Beauty,111.38,1,0
ORD002727,U04062,S014210,2023-08-12,PL,Android,control,Fashion,149.53,1,0
ORD002728,U04062,S014212,2023-08-24,PL,Android,variant,Fashion,251.39,2,0
ORD002729,U04065,S014219,2023-06-24,DE,iOS,variant,Sports,45.78,5,0
ORD002730,U04066,S014222,2023-07-31,SK,Android,variant,Sports,281.81,5,0
ORD002731,U04067,S014225,2023-07-26,CZ,Android,control,Fashion,168.08,2,0
ORD002732,U04067,S014227,2023-08-24,CZ,Android,control,Home & Garden,157.44,6,0
ORD002733,U04068,S014231,2023-08-16,DE,iOS,variant,Fashion,116.06,1,0
ORD002734,U04069,S014236,2023-06-21,RO,Android,control,Home & Garden,129.98,2,0
ORD002735,U04074,S014254,2023-07-10,CZ,iOS,variant,Fashion,186.93,2,0
ORD002736,U04074,S014255,2023-06-08,CZ,iOS,control,Electronics,119.52,4,0
ORD002737,U04080,S014272,2023-06-20,PL,Android,control,Sports,256.44,6,0
ORD002738,U04080,S014274,2023-08-25,PL,Android,control,Electronics,87.62,4,0
ORD002739,U04080,S014276,2023-06-20,PL,Android,variant,Fashion,176.26,1,0
ORD002740,U04081,S014278,2023-07-19,RO,iOS,variant,Fashion,266.2,1,0
ORD002741,U04084,S014285,2023-07-04,PL,iOS,control,Home & Garden,159.33,5,0
ORD002742,U04086,S014291,2023-07-31,DE,Android,variant,Electronics,21.56,3,0
ORD002743,U04088,S014298,2023-08-23,PL,Android,variant,Fashion,64.16,4,0
ORD002744,U04089,S014302,2023-08-10,PL,iOS,variant,Home & Garden,60.09,6,0
ORD002745,U04092,S014312,2023-08-08,CZ,iOS,control,Sports,207.03,6,0
ORD002746,U04094,S014317,2023-08-11,CZ,iOS,variant,Fashion,209.42,2,0
ORD002747,U04095,S014321,2023-07-24,DE,iOS,control,Home & Garden,181.1,4,0
ORD002748,U04096,S014323,2023-06-02,PL,iOS,variant,Home & Garden,71.04,6,0
ORD002749,U04097,S014327,2023-06-01,DE,iOS,control,Sports,236.3,4,0
ORD002750,U04098,S014330,2023-06-24,CZ,Android,variant,Sports,134.43,2,0
ORD002751,U04099,S014338,2023-07-21,DE,Android,control,Home & Garden,195.52,5,0
ORD002752,U04102,S014346,2023-06-16,DE,Android,control,Sports,283.58,4,0
ORD002753,U04102,S014348,2023-07-16,DE,Android,variant,Beauty,42.3,2,0
ORD002754,U04106,S014360,2023-07-21,DE,Android,variant,Home & Garden,95.08,2,0
ORD002755,U04107,S014363,2023-06-09,DE,iOS,control,Beauty,90.63,3,1
ORD002756,U04109,S014371,2023-08-10,DE,iOS,variant,Sports,265.57,1,0
ORD002757,U04109,S014373,2023-07-03,DE,iOS,control,Sports,169.67,2,0
ORD002758,U04110,S014374,2023-08-11,PL,Android,variant,Sports,48.17,6,0
ORD002759,U04110,S014377,2023-06-04,PL,Android,variant,Electronics,215.75,3,1
ORD002760,U04111,S014380,2023-07-28,DE,Android,variant,Electronics,104.63,1,0
ORD002761,U04117,S014398,2023-08-18,DE,iOS,control,Sports,67.1,3,0
ORD002762,U04118,S014402,2023-07-14,DE,iOS,variant,Fashion,263.05,6,0
ORD002763,U04121,S014412,2023-07-16,DE,iOS,variant,Home & Garden,21.54,1,0
ORD002764,U04122,S014417,2023-07-20,CZ,iOS,control,Fashion,278.08,6,0
ORD002765,U04124,S014423,2023-06-05,PL,iOS,control,Sports,42.06,1,0
ORD002766,U04126,S014428,2023-08-24,DE,Android,variant,Fashion,22.0,6,0
ORD002767,U04126,S014430,2023-08-08,DE,Android,variant,Beauty,168.02,6,1
ORD002768,U04127,S014432,2023-06-11,SK,iOS,control,Home & Garden,276.76,4,0
ORD002769,U04128,S014434,2023-08-28,PL,Android,control,Sports,184.82,4,0
ORD002770,U04133,S014447,2023-07-16,DE,Android,control,Electronics,131.51,2,0
ORD002771,U04134,S014450,2023-07-25,DE,iOS,control,Home & Garden,24.04,4,0
ORD002772,U04135,S014453,2023-06-01,DE,Android,variant,Electronics,86.51,2,0
ORD002773,U04136,S014454,2023-07-15,DE,Android,variant,Home & Garden,69.77,3,0
ORD002774,U04136,S014456,2023-06-10,DE,Android,control,Fashion,261.55,4,1
ORD002775,U04137,S014461,2023-07-16,PL,Android,variant,Electronics,49.08,4,0
ORD002776,U04138,S014466,2023-07-24,CZ,Android,variant,Beauty,215.16,5,0
ORD002777,U04138,S014467,2023-08-09,CZ,Android,control,Sports,243.6,2,0
ORD002778,U04139,S014468,2023-08-23,PL,iOS,variant,Sports,55.97,2,0
ORD002779,U04139,S014472,2023-06-28,PL,iOS,control,Beauty,134.19,1,0
ORD002780,U04140,S014474,2023-07-03,PL,Android,variant,Sports,67.79,6,0
ORD002781,U04141,S014478,2023-08-20,DE,Android,variant,Beauty,15.94,1,0
ORD002782,U04142,S014480,2023-08-25,DE,Android,control,Sports,245.02,2,0
ORD002783,U04151,S014505,2023-06-21,PL,Android,variant,Home & Garden,163.94,5,0
ORD002784,U04152,S014509,2023-07-01,DE,Android,variant,Home & Garden,36.12,3,1
ORD002785,U04153,S014512,2023-07-05,DE,Android,variant,Sports,284.99,3,0
ORD002786,U04154,S014515,2023-06-26,CZ,Android,control,Sports,225.91,3,0
ORD002787,U04155,S014519,2023-07-16,SK,iOS,variant,Beauty,150.0,4,0
ORD002788,U04156,S014522,2023-07-02,CZ,iOS,control,Sports,153.44,2,0
ORD002789,U04159,S014532,2023-08-11,PL,iOS,control,Fashion,143.68,2,0
ORD002790,U04162,S014540,2023-06-23,DE,iOS,control,Fashion,256.47,2,0
ORD002791,U04162,S014541,2023-08-11,DE,iOS,control,Electronics,143.39,5,0
ORD002792,U04163,S014545,2023-07-13,DE,iOS,variant,Fashion,44.71,3,0
ORD002793,U04165,S014549,2023-06-23,DE,iOS,variant,Home & Garden,256.31,5,0
ORD002794,U04165,S014550,2023-07-27,DE,iOS,variant,Sports,97.74,2,0
ORD002795,U04167,S014556,2023-08-22,SK,Android,variant,Home & Garden,187.62,4,0
ORD002796,U04168,S014560,2023-08-28,DE,Android,control,Home & Garden,58.8,5,0
ORD002797,U04168,S014561,2023-07-02,DE,Android,control,Sports,175.29,3,0
ORD002798,U04168,S014563,2023-07-04,DE,Android,variant,Sports,182.21,5,0
ORD002799,U04171,S014575,2023-06-10,PL,Android,control,Electronics,292.67,3,0
ORD002800,U04174,S014582,2023-08-04,PL,Android,variant,Fashion,198.22,3,0
ORD002801,U04176,S014591,2023-07-22,DE,Android,control,Fashion,126.17,4,1
ORD002802,U04178,S014596,2023-08-07,DE,iOS,control,Home & Garden,62.03,6,0
ORD002803,U04182,S014608,2023-08-06,DE,Android,control,Beauty,147.64,6,1
ORD002804,U04183,S014611,2023-07-12,CZ,iOS,variant,Beauty,198.63,3,0
ORD002805,U04184,S014616,2023-07-04,DE,Android,control,Electronics,117.1,2,0
ORD002806,U04184,S014617,2023-06-05,DE,Android,control,Beauty,238.61,6,1
ORD002807,U04185,S014622,2023-08-15,PL,iOS,variant,Electronics,118.62,5,1
ORD002808,U04191,S014637,2023-07-25,DE,iOS,control,Electronics,89.85,5,0
ORD002809,U04191,S014639,2023-06-23,DE,iOS,variant,Electronics,293.99,6,1
ORD002810,U04191,S014641,2023-08-20,DE,iOS,variant,Fashion,10.13,4,0
ORD002811,U04193,S014645,2023-07-12,SK,iOS,variant,Beauty,66.07,4,0
ORD002812,U04194,S014649,2023-08-06,DE,Android,variant,Sports,20.52,6,0
ORD002813,U04196,S014657,2023-07-09,PL,Android,control,Beauty,125.67,6,0
ORD002814,U04205,S014685,2023-06-13,DE,iOS,variant,Beauty,259.36,4,0
ORD002815,U04206,S014688,2023-06-17,DE,Android,variant,Sports,136.78,3,1
ORD002816,U04206,S014690,2023-07-05,DE,Android,control,Electronics,199.77,3,1
ORD002817,U04206,S014691,2023-08-15,DE,Android,variant,Home & Garden,27.47,5,0
ORD002818,U04207,S014692,2023-08-01,DE,Android,control,Beauty,232.91,5,0
ORD002819,U04208,S014696,2023-06-24,DE,Android,control,Beauty,286.5,6,0
ORD002820,U04209,S014698,2023-08-06,DE,iOS,control,Beauty,101.47,2,0
ORD002821,U04210,S014703,2023-06-14,CZ,iOS,variant,Sports,268.57,1,0
ORD002822,U04212,S014710,2023-08-10,DE,Android,variant,Electronics,62.9,5,1
ORD002823,U04214,S014715,2023-07-14,DE,Android,variant,Beauty,119.6,3,0
ORD002824,U04214,S014717,2023-06-11,DE,Android,variant,Beauty,36.5,1,1
ORD002825,U04217,S014729,2023-06-21,DE,iOS,variant,Fashion,12.08,4,1
ORD002826,U04218,S014731,2023-07-03,PL,iOS,variant,Electronics,123.44,6,0
ORD002827,U04228,S014769,2023-07-07,PL,iOS,control,Sports,272.88,2,0
ORD002828,U04232,S014780,2023-07-28,DE,Android,control,Fashion,200.28,2,0
ORD002829,U04234,S014785,2023-06-21,CZ,iOS,variant,Fashion,173.61,3,0
ORD002830,U04235,S014791,2023-07-14,PL,iOS,control,Electronics,175.73,1,1
ORD002831,U04236,S014795,2023-08-12,DE,Android,control,Fashion,182.77,4,0
ORD002832,U04236,S014796,2023-06-09,DE,Android,variant,Electronics,51.11,1,1
ORD002833,U04237,S014798,2023-06-11,DE,Android,control,Fashion,89.58,2,0
ORD002834,U04237,S014799,2023-06-02,DE,Android,control,Beauty,219.57,2,0
ORD002835,U04237,S014800,2023-06-23,DE,Android,control,Fashion,219.04,4,0
ORD002836,U04238,S014802,2023-08-04,DE,Android,variant,Sports,295.44,6,0
ORD002837,U04240,S014810,2023-08-02,PL,iOS,control,Beauty,129.97,2,0
ORD002838,U04242,S014814,2023-08-29,RO,Android,control,Sports,124.82,5,0
ORD002839,U04243,S014816,2023-08-08,PL,iOS,control,Home & Garden,226.3,3,0
ORD002840,U04244,S014818,2023-06-20,DE,iOS,variant,Sports,297.22,4,0
ORD002841,U04244,S014820,2023-08-27,DE,iOS,control,Beauty,231.01,6,0
ORD002842,U04248,S014832,2023-08-14,DE,iOS,control,Home & Garden,130.74,5,0
ORD002843,U04250,S014840,2023-06-27,DE,Android,control,Fashion,183.64,6,1
ORD002844,U04255,S014852,2023-06-21,DE,Android,control,Electronics,57.2,5,0
ORD002845,U04255,S014853,2023-08-13,DE,Android,variant,Home & Garden,44.63,4,0
ORD002846,U04257,S014859,2023-08-10,PL,iOS,variant,Home & Garden,216.63,5,0
ORD002847,U04258,S014861,2023-08-15,DE,Android,control,Sports,279.49,2,0
ORD002848,U04258,S014862,2023-08-07,DE,Android,variant,Sports,78.34,5,0
ORD002849,U04259,S014864,2023-07-06,DE,Android,variant,Sports,286.41,6,0
ORD002850,U04259,S014865,2023-07-22,DE,Android,variant,Home & Garden,150.41,2,1
ORD002851,U04259,S014866,2023-06-06,DE,Android,control,Beauty,42.26,6,1
ORD002852,U04259,S014868,2023-07-07,DE,Android,variant,Beauty,219.33,6,0
ORD002853,U04260,S014869,2023-06-23,DE,Android,variant,Home & Garden,155.75,5,0
ORD002854,U04261,S014872,2023-08-10,DE,Android,control,Home & Garden,50.59,5,1
ORD002855,U04261,S014873,2023-06-25,DE,Android,variant,Electronics,62.24,6,0
ORD002856,U04263,S014882,2023-08-21,DE,Android,variant,Beauty,168.42,6,0
ORD002857,U04263,S014885,2023-06-08,DE,Android,control,Electronics,242.65,2,0
ORD002858,U04265,S014892,2023-07-25,DE,iOS,variant,Home & Garden,128.63,2,0
ORD002859,U04265,S014893,2023-07-27,DE,iOS,variant,Sports,11.13,6,0
ORD002860,U04266,S014897,2023-07-04,CZ,iOS,control,Fashion,143.3,2,0
ORD002861,U04269,S014909,2023-06-14,CZ,Android,control,Electronics,40.45,6,0
ORD002862,U04272,S014917,2023-06-16,RO,iOS,variant,Fashion,193.03,2,0
ORD002863,U04273,S014921,2023-07-17,DE,iOS,variant,Electronics,297.17,6,0
ORD002864,U04274,S014924,2023-08-15,DE,Android,control,Home & Garden,221.09,5,0
ORD002865,U04275,S014929,2023-06-18,PL,Android,variant,Home & Garden,97.57,5,0
ORD002866,U04276,S014931,2023-08-26,PL,iOS,variant,Home & Garden,148.44,6,0
ORD002867,U04277,S014933,2023-08-08,DE,iOS,variant,Sports,270.15,3,0
ORD002868,U04277,S014934,2023-07-19,DE,iOS,control,Fashion,69.59,6,0
ORD002869,U04278,S014939,2023-08-18,DE,Android,control,Beauty,221.42,5,0
ORD002870,U04281,S014947,2023-06-04,RO,iOS,variant,Fashion,100.21,6,1
ORD002871,U04283,S014954,2023-08-19,PL,Android,variant,Sports,218.79,2,0
ORD002872,U04284,S014956,2023-08-28,PL,Android,control,Electronics,220.73,6,0
ORD002873,U04285,S014962,2023-06-04,CZ,Android,control,Home & Garden,17.7,3,0
ORD002874,U04286,S014966,2023-07-25,DE,Android,variant,Electronics,250.07,2,0
ORD002875,U04295,S014998,2023-08-15,DE,Android,variant,Beauty,275.28,4,0
ORD002876,U04296,S015000,2023-07-07,DE,Android,control,Electronics,213.51,4,1
ORD002877,U04299,S015008,2023-06-22,DE,Android,variant,Beauty,107.0,6,0
ORD002878,U04301,S015014,2023-07-11,DE,Android,control,Beauty,292.81,5,0
ORD002879,U04301,S015016,2023-07-29,DE,Android,variant,Fashion,182.25,4,1
ORD002880,U04302,S015017,2023-08-07,PL,iOS,variant,Sports,201.39,3,0
ORD002881,U04302,S015020,2023-06-16,PL,iOS,control,Sports,43.54,1,0
ORD002882,U04304,S015023,2023-07-27,RO,iOS,variant,Electronics,111.8,1,0
ORD002883,U04305,S015028,2023-06-04,PL,Android,variant,Home & Garden,68.49,2,0
ORD002884,U04305,S015029,2023-07-07,PL,Android,variant,Electronics,11.6,2,0
ORD002885,U04315,S015065,2023-06-13,PL,iOS,variant,Electronics,127.61,3,0
ORD002886,U04319,S015079,2023-08-10,DE,iOS,variant,Fashion,34.05,6,0
ORD002887,U04323,S015093,2023-08-16,DE,Android,variant,Fashion,50.54,6,1
ORD002888,U04328,S015111,2023-06-26,PL,Android,control,Beauty,254.87,6,0
ORD002889,U04330,S015115,2023-07-10,RO,Android,control,Electronics,81.74,4,0
ORD002890,U04342,S015155,2023-07-09,SK,iOS,variant,Sports,171.81,5,0
ORD002891,U04343,S015157,2023-07-05,CZ,iOS,control,Fashion,192.47,1,0
ORD002892,U04346,S015168,2023-06-09,PL,iOS,variant,Fashion,112.39,1,1
ORD002893,U04347,S015171,2023-06-11,PL,Android,variant,Beauty,217.64,4,0
ORD002894,U04349,S015178,2023-08-26,DE,iOS,control,Sports,32.91,1,0
ORD002895,U04350,S015179,2023-07-18,DE,Android,variant,Sports,191.77,4,0
ORD002896,U04352,S015184,2023-06-27,PL,iOS,variant,Fashion,110.08,3,0
ORD002897,U04352,S015185,2023-06-07,PL,iOS,control,Sports,67.04,2,1
ORD002898,U04356,S015198,2023-06-19,DE,iOS,variant,Beauty,297.11,1,0
ORD002899,U04356,S015199,2023-06-18,DE,iOS,control,Home & Garden,290.93,5,0
ORD002900,U04357,S015201,2023-07-02,DE,Android,variant,Sports,214.21,5,0
ORD002901,U04358,S015205,2023-07-21,CZ,Android,variant,Fashion,70.61,1,0
ORD002902,U04358,S015206,2023-06-22,CZ,Android,control,Sports,14.05,2,1
ORD002903,U04360,S015211,2023-06-20,SK,iOS,control,Fashion,151.96,3,0
ORD002904,U04361,S015214,2023-08-16,DE,iOS,variant,Fashion,19.44,5,1
ORD002905,U04364,S015223,2023-08-01,DE,iOS,control,Sports,43.6,6,0
ORD002906,U04364,S015225,2023-06-15,DE,iOS,variant,Fashion,252.36,6,0
ORD002907,U04366,S015231,2023-06-07,DE,iOS,variant,Electronics,274.3,4,0
ORD002908,U04368,S015238,2023-08-20,DE,Android,control,Fashion,107.76,5,0
ORD002909,U04369,S015245,2023-07-12,RO,Android,control,Sports,165.59,2,0
ORD002910,U04371,S015252,2023-06-16,DE,iOS,variant,Beauty,74.9,3,0
ORD002911,U04372,S015254,2023-06-25,CZ,iOS,variant,Electronics,145.23,4,0
ORD002912,U04373,S015259,2023-06-01,CZ,Android,control,Fashion,222.97,1,0
ORD002913,U04374,S015262,2023-08-24,PL,Android,variant,Electronics,142.99,1,0
ORD002914,U04376,S015268,2023-06-02,PL,iOS,control,Beauty,195.73,3,0
ORD002915,U04377,S015270,2023-06-05,PL,iOS,variant,Fashion,207.77,4,0
ORD002916,U04378,S015272,2023-06-08,DE,Android,control,Fashion,114.51,3,0
ORD002917,U04378,S015273,2023-07-22,DE,Android,variant,Fashion,136.02,2,1
ORD002918,U04380,S015281,2023-06-26,PL,iOS,control,Home & Garden,166.79,4,0
ORD002919,U04381,S015285,2023-06-17,SK,iOS,control,Beauty,200.85,2,0
ORD002920,U04383,S015291,2023-07-03,DE,Android,variant,Home & Garden,118.69,4,0
ORD002921,U04383,S015294,2023-08-02,DE,Android,variant,Beauty,255.17,1,0
ORD002922,U04386,S015300,2023-08-01,PL,iOS,control,Sports,265.87,2,0
ORD002923,U04387,S015306,2023-07-24,DE,iOS,variant,Fashion,67.94,3,1
ORD002924,U04395,S015328,2023-08-13,DE,Android,variant,Electronics,238.27,4,0
ORD002925,U04395,S015329,2023-07-26,DE,Android,variant,Fashion,240.86,3,1
ORD002926,U04395,S015331,2023-07-30,DE,Android,variant,Beauty,260.26,5,0
ORD002927,U04398,S015337,2023-08-18,PL,Android,control,Fashion,207.93,4,0
ORD002928,U04399,S015344,2023-07-23,PL,Android,control,Sports,14.23,6,0
ORD002929,U04400,S015349,2023-07-03,PL,iOS,control,Sports,253.42,1,1
ORD002930,U04403,S015360,2023-06-23,DE,iOS,variant,Fashion,84.27,3,0
ORD002931,U04404,S015362,2023-08-05,DE,Android,variant,Electronics,218.58,4,0
ORD002932,U04407,S015372,2023-08-15,SK,Android,variant,Beauty,222.53,4,0
ORD002933,U04407,S015375,2023-06-30,SK,Android,variant,Sports,44.67,5,0
ORD002934,U04408,S015376,2023-08-24,DE,iOS,variant,Beauty,39.9,1,0
ORD002935,U04408,S015377,2023-06-09,DE,iOS,control,Home & Garden,16.25,6,0
ORD002936,U04409,S015381,2023-06-28,CZ,iOS,variant,Beauty,67.45,6,0
ORD002937,U04409,S015382,2023-08-29,CZ,iOS,variant,Sports,284.56,1,1
ORD002938,U04409,S015383,2023-06-22,CZ,iOS,variant,Home & Garden,11.24,1,0
ORD002939,U04410,S015386,2023-07-21,DE,Android,control,Fashion,289.55,3,1
ORD002940,U04413,S015397,2023-08-18,DE,iOS,control,Sports,256.77,3,1
