user_id,country,device,user_type,registration_date,age_group
U03904,SK,iOS,returning,2023-07-06,25-34
U03905,DE,Android,new,2023-07-01,55+
U03906,RO,Android,new,2023-06-29,18-24
U03907,RO,Android,new,2023-10-10,55+
U03908,CZ,Android,returning,2023-09-12,25-34
U03909,DE,Android,returning,2023-04-13,25-34
U03910,DE,iOS,returning,2023-07-22,55+
U03911,SK,Android,returning,2023-04-24,25-34
U03912,DE,iOS,returning,2023-12-28,45-54
U03913,CZ,Android,new,2023-12-29,45-54
U03914,DE,Android,new,2023-09-02,25-34
U03915,RO,iOS,returning,2023-04-18,25-34
U03916,RO,iOS,returning,2023-03-14,18-24
U03917,DE,iOS,new,2023-11-08,55+
U03918,CZ,iOS,returning,2023-03-20,25-34
U03919,CZ,Android,new,2023-04-02,25-34
U03920,RO,Android,new,2023-11-13,18-24
U03921,DE,iOS,returning,2023-07-19,45-54
U03922,DE,iOS,returning,2023-05-06,35-44
U03923,CZ,Android,new,2023-07-23,25-34
U03924,PL,Android,returning,2023-01-04,35-44
U03925,CZ,Android,new,2023-03-04,18-24
U03926,CZ,Android,returning,2023-04-23,55+
U03927,CZ,Android,returning,2023-05-27,45-54
U03928,DE,Android,returning,2023-12-03,45-54
U03929,DE,Android,new,2023-01-24,25-34
U03930,CZ,Android,new,2023-11-17,35-44
U03931,DE,iOS,returning,2023-02-06,35-44
U03932,DE,Android,returning,2023-08-08,55+
U03933,PL,Android,new,2023-07-12,55+
U03934,DE,Android,returning,2023-09-12,18-24
U03935,DE,Android,returning,2023-03-12,18-24
U03936,PL,iOS,new,2023-02-06,18-24
U03937,DE,iOS,returning,2023-03-18,45-54
U03938,PL,Android,returning,2023-11-14,45-54
U03939,PL,Android,new,2023-01-19,25-34
U03940,PL,Android,new,2023-08-07,55+
U03941,DE,iOS,returning,2023-04-05,18-24
U03942,RO,iOS,returning,2023-08-24,55+
U03943,PL,Android,new,2023-11-15,25-34
U03944,CZ,iOS,returning,2023-11-20,35-44
U03945,DE,Android,returning,2023-04-14,35-44
U03946,DE,iOS,returning,2023-06-08,55+
U03947,DE,Android,new,2023-11-23,25-34
U03948,PL,Android,new,2023-03-03,35-44
U03949,SK,Android,new,2023-09-06,45-54
U03950,PL,iOS,new,2023-05-26,45-54
U03951,PL,Android,returning,2023-10-15,45-54
U03952,PL,Android,returning,2023-09-12,35-44
U03953,PL,Android,returning,2023-02-15,45-54
U03954,RO,Android,new,2023-12-20,18-24
U03955,DE,Android,new,2023-07-28,25-34
U03956,PL,Android,new,2023-01-20,45-54
U03957,DE,Android,new,2023-11-12,55+
U03958,DE,Android,new,2023-11-29,35-44
U03959,DE,Android,returning,2023-04-16,18-24
U03960,DE,Android,returning,2023-04-02,45-54
U03961,CZ,Android,new,2023-07-31,18-24
U03962,PL,iOS,returning,2023-06-10,55+
U03963,CZ,iOS,new,2023-10-19,35-44
U03964,CZ,Android,returning,2023-07-31,35-44
U03965,CZ,Android,new,2023-05-30,18-24
U03966,PL,Android,returning,2023-06-06,55+
U03967,CZ,Android,returning,2023-05-06,35-44
U03968,PL,Android,returning,2023-05-22,35-44
U03969,DE,Android,returning,2023-07-29,55+
U03970,DE,Android,new,2023-03-29,45-54
U03971,PL,Android,returning,2023-03-07,55+
U03972,SK,iOS,returning,2023-12-09,55+
U03973,DE,Android,returning,2023-05-19,55+
U03974,DE,iOS,new,2023-08-17,45-54
U03975,PL,Android,returning,2023-01-23,35-44
U03976,DE,iOS,new,2023-04-09,35-44
U03977,SK,Android,returning,2023-08-30,18-24
U03978,DE,Android,returning,2023-05-06,35-44
U03979,RO,Android,returning,2023-07-15,55+
U03980,SK,Android,returning,2023-01-28,35-44
U03981,DE,Android,returning,2023-02-24,45-54
U03982,SK,iOS,returning,2023-06-20,55+
U03983,DE,Android,returning,2023-07-20,45-54
U03984,PL,Android,returning,2023-01-02,55+
U03985,DE,Android,returning,2023-11-09,55+
U03986,DE,iOS,new,2023-06-02,25-34
U03987,DE,iOS,returning,2023-02-13,18-24
U03988,DE,Android,returning,2023-04-15,25-34
U03989,CZ,Android,new,2023-12-10,35-44
U03990,DE,Android,new,2023-08-23,18-24
U03991,DE,iOS,returning,2023-01-10,45-54
U03992,CZ,iOS,returning,2023-09-16,55+
U03993,DE,iOS,returning,2023-01-15,35-44
U03994,CZ,Android,returning,2023-12-30,45-54
U03995,RO,Android,returning,2023-10-26,18-24
U03996,CZ,Android,returning,2023-11-28,18-24
U03997,DE,iOS,new,2023-08-27,35-44
U03998,DE,Android,returning,2023-01-30,35-44
U03999,DE,iOS,returning,2023-01-25,35-44
U04000,DE,Android,returning,2023-08-05,25-34
U04001,DE,Android,new,2023-04-12,25-34
U04002,DE,Android,new,2023-01-05,18-24
U04003,DE,Android,new,2023-04-21,25-34
U04004,PL,Android,returning,2023-05-10,18-24
U04005,RO,iOS,new,2023-12-10,18-24
U04006,SK,Android,returning,2023-08-13,55+
U04007,CZ,Android,returning,2023-06-27,18-24
U04008,DE,Android,new,2023-03-30,25-34
U04009,CZ,Android,new,2023-04-29,45-54
U04010,DE,Android,returning,2023-03-29,25-34
U04011,DE,Android,new,2023-01-24,55+
U04012,DE,iOS,returning,2023-01-09,25-34
U04013,DE,Android,new,2023-05-30,45-54
U04014,CZ,Android,returning,2023-05-13,18-24
U04015,PL,iOS,new,2023-09-01,35-44
U04016,DE,iOS,returning,2023-07-31,25-34
U04017,DE,Android,returning,2023-05-16,55+
U04018,DE,iOS,returning,2023-08-14,35-44
U04019,SK,Android,new,2023-09-16,55+
U04020,SK,Android,returning,2023-01-21,45-54
U04021,CZ,Android,new,2023-07-21,55+
U04022,RO,Android,returning,2023-03-17,45-54
U04023,CZ,Android,new,2023-10-21,25-34
U04024,DE,Android,returning,2023-02-13,55+
U04025,DE,Android,returning,2023-01-22,45-54
U04026,DE,iOS,returning,2023-11-11,18-24
U04027,SK,iOS,returning,2023-08-21,18-24
U04028,RO,Android,new,2023-11-19,55+
U04029,PL,iOS,new,2023-11-14,35-44
U04030,PL,Android,new,2023-02-26,45-54
U04031,CZ,Android,returning,2023-07-18,25-34
U04032,DE,iOS,new,2023-03-25,18-24
U04033,DE,iOS,returning,2023-07-12,35-44
U04034,SK,Android,returning,2023-10-30,25-34
U04035,CZ,iOS,new,2023-01-01,35-44
U04036,DE,iOS,returning,2023-05-31,35-44
U04037,SK,Android,returning,2023-09-15,35-44
U04038,DE,Android,new,2023-01-07,35-44
U04039,CZ,iOS,returning,2023-11-11,18-24
U04040,CZ,Android,returning,2023-11-10,45-54
U04041,DE,iOS,new,2023-09-12,45-54
U04042,CZ,Android,returning,2023-11-21,35-44
U04043,DE,Android,returning,2023-08-01,45-54
U04044,CZ,Android,new,2023-06-13,25-34
U04045,PL,iOS,new,2023-01-09,18-24
U04046,SK,Android,returning,2023-03-14,55+
U04047,DE,Android,new,2023-03-22,45-54
U04048,DE,Android,new,2023-04-22,55+
U04049,DE,Android,returning,2023-07-25,25-34
U04050,PL,iOS,returning,2023-11-27,25-34
U04051,PL,Android,returning,2023-01-22,55+
U04052,DE,iOS,new,2023-09-21,25-34
U04053,CZ,Android,returning,2023-04-15,18-24
U04054,DE,Android,returning,2023-01-23,25-34
U04055,SK,Android,returning,2023-02-02,18-24
U04056,CZ,Android,new,2023-03-30,18-24
U04057,DE,Android,new,2023-12-31,45-54
U04058,PL,Android,returning,2023-10-02,18-24
U04059,DE,Android,returning,2023-10-26,18-24
U04060,DE,Android,new,2023-07-19,18-24
U04061,CZ,Android,returning,2023-01-22,45-54
U04062,PL,Android,returning,2023-08-15,55+
U04063,CZ,iOS,returning,2023-06-17,35-44
U04064,CZ,iOS,new,2023-07-24,45-54
U04065,DE,iOS,new,2023-03-08,25-34
U04066,SK,Android,new,2023-08-12,18-24
U04067,CZ,Android,new,2023-06-06,35-44
U04068,DE,iOS,new,2023-09-30,45-54
U04069,RO,Android,returning,2023-09-19,18-24
U04070,PL,iOS,new,2023-02-16,45-54
U04071,PL,iOS,new,2023-10-29,55+
U04072,CZ,Android,new,2023-02-19,55+
U04073,DE,iOS,new,2023-01-11,18-24
U04074,CZ,iOS,new,2023-12-19,35-44
U04075,CZ,Android,new,2023-04-11,45-54
U04076,SK,Android,returning,2023-04-07,35-44
U04077,DE,iOS,returning,2023-04-02,55+
U04078,DE,Android,returning,2023-12-30,45-54
U04079,DE,iOS,returning,2023-11-12,18-24
U04080,PL,Android,new,2023-01-31,45-54
U04081,RO,iOS,new,2023-08-12,55+
U04082,SK,Android,returning,2023-04-16,25-34
U04083,SK,Android,returning,2023-04-20,55+
U04084,PL,iOS,returning,2023-06-22,45-54
U04085,DE,Android,new,2023-04-01,35-44
U04086,DE,Android,new,2023-02-25,55+
U04087,DE,Android,returning,2023-03-22,18-24
U04088,PL,Android,returning,2023-12-11,35-44
U04089,PL,iOS,returning,2023-04-06,55+
U04090,DE,iOS,returning,2023-09-02,18-24
U04091,RO,Android,new,2023-07-27,18-24
U04092,CZ,iOS,returning,2023-08-05,25-34
U04093,PL,iOS,returning,2023-01-04,35-44
U04094,CZ,iOS,returning,2023-05-07,45-54
U04095,DE,iOS,returning,2023-07-29,35-44
U04096,PL,iOS,returning,2023-10-31,55+
U04097,DE,iOS,new,2023-12-21,18-24
U04098,CZ,Android,returning,2023-03-19,45-54
U04099,DE,Android,returning,2023-10-01,55+
U04100,DE,Android,new,2023-02-18,55+
U04101,PL,iOS,new,2023-10-31,25-34
U04102,DE,Android,returning,2023-11-05,45-54
U04103,SK,Android,returning,2023-06-02,45-54
U04104,PL,Android,returning,2023-05-18,45-54
U04105,RO,Android,returning,2023-10-30,55+
U04106,DE,Android,new,2023-11-13,55+
U04107,DE,iOS,new,2023-08-23,35-44
U04108,PL,Android,new,2023-12-18,18-24
U04109,DE,iOS,returning,2023-09-18,35-44
U04110,PL,Android,returning,2023-02-27,55+
U04111,DE,Android,returning,2023-11-19,55+
U04112,RO,Android,returning,2023-02-24,18-24
U04113,DE,Android,returning,2023-05-16,55+
U04114,SK,Android,new,2023-07-21,18-24
U04115,DE,iOS,new,2023-03-25,45-54
U04116,PL,iOS,new,2023-05-29,55+
U04117,DE,iOS,new,2023-04-02,18-24
U04118,DE,iOS,returning,2023-04-24,25-34
U04119,SK,Android,new,2023-12-07,55+
U04120,DE,Android,returning,2023-10-10,18-24
U04121,DE,iOS,new,2023-10-11,25-34
U04122,CZ,iOS,new,2023-08-17,25-34
U04123,CZ,iOS,returning,2023-01-24,45-54
U04124,PL,iOS,returning,2023-02-22,25-34
U04125,RO,iOS,new,2023-01-09,18-24
U04126,DE,Android,returning,2023-10-13,55+
U04127,SK,iOS,new,2023-12-07,55+
U04128,PL,Android,returning,2023-01-27,18-24
U04129,DE,Android,new,2023-12-01,18-24
U04130,DE,iOS,new,2023-01-16,18-24
U04131,DE,iOS,new,2023-01-25,35-44
U04132,PL,iOS,new,2023-03-09,35-44
U04133,DE,Android,returning,2023-12-07,45-54
U04134,DE,iOS,new,2023-07-11,25-34
U04135,DE,Android,returning,2023-03-01,45-54
U04136,DE,Android,new,2023-03-12,25-34
U04137,PL,Android,new,2023-03-05,35-44
U04138,CZ,Android,new,2023-08-14,45-54
U04139,PL,iOS,new,2023-06-05,55+
U04140,PL,Android,new,2023-04-25,25-34
U04141,DE,Android,returning,2023-10-01,25-34
U04142,DE,Android,new,2023-05-28,55+
U04143,DE,Android,new,2023-01-29,25-34
U04144,RO,Android,returning,2023-02-16,45-54
U04145,RO,iOS,returning,2023-05-02,45-54
U04146,DE,iOS,returning,2023-09-11,55+
U04147,PL,Android,returning,2023-05-07,35-44
U04148,DE,Android,returning,2023-10-11,25-34
U04149,SK,Android,returning,2023-12-15,18-24
U04150,DE,Android,returning,2023-07-27,55+
U04151,PL,Android,returning,2023-02-13,55+
U04152,DE,Android,new,2023-11-23,45-54
U04153,DE,Android,returning,2023-08-21,25-34
U04154,CZ,Android,returning,2023-07-02,35-44
U04155,SK,iOS,new,2023-02-27,55+
U04156,CZ,iOS,returning,2023-06-03,35-44
U04157,SK,iOS,new,2023-05-29,25-34
U04158,PL,Android,new,2023-09-08,55+
U04159,PL,iOS,new,2023-04-22,25-34
U04160,SK,Android,returning,2023-05-03,25-34
U04161,RO,Android,returning,2023-08-07,25-34
U04162,DE,iOS,returning,2023-10-13,45-54
U04163,DE,iOS,new,2023-04-11,35-44
U04164,DE,Android,new,2023-12-17,35-44
U04165,DE,iOS,returning,2023-07-29,25-34
U04166,SK,iOS,new,2023-09-05,55+
U04167,SK,Android,returning,2023-10-17,25-34
U04168,DE,Android,new,2023-05-30,45-54
U04169,CZ,iOS,returning,2023-08-15,45-54
U04170,RO,iOS,new,2023-10-29,45-54
U04171,PL,Android,returning,2023-03-11,45-54
U04172,RO,Android,returning,2023-05-15,55+
U04173,CZ,iOS,new,2023-10-27,55+
U04174,PL,Android,returning,2023-11-01,55+
U04175,SK,iOS,new,2023-04-30,18-24
U04176,DE,Android,returning,2023-12-27,35-44
U04177,DE,Android,new,2023-05-28,55+
U04178,DE,iOS,returning,2023-09-22,55+
U04179,PL,Android,returning,2023-08-23,35-44
U04180,DE,iOS,new,2023-09-09,55+
U04181,RO,iOS,returning,2023-03-06,18-24
U04182,DE,Android,returning,2023-04-02,55+
U04183,CZ,iOS,returning,2023-11-08,18-24
U04184,DE,Android,returning,2023-03-12,45-54
U04185,PL,iOS,returning,2023-02-11,55+
U04186,RO,Android,new,2023-06-03,18-24
U04187,CZ,Android,returning,2023-05-17,25-34
U04188,RO,iOS,new,2023-09-25,25-34
U04189,PL,Android,returning,2023-04-22,45-54
U04190,DE,Android,new,2023-10-02,45-54
U04191,DE,iOS,new,2023-10-03,18-24
U04192,CZ,iOS,returning,2023-01-12,55+
U04193,SK,iOS,new,2023-11-19,55+
U04194,DE,Android,returning,2023-01-25,45-54
U04195,DE,iOS,new,2023-10-27,35-44
U04196,PL,Android,returning,2023-09-16,18-24
U04197,DE,Android,new,2023-12-09,18-24
U04198,PL,iOS,new,2023-03-04,25-34
U04199,DE,Android,returning,2023-09-30,25-34
U04200,SK,Android,new,2023-11-27,45-54
U04201,PL,iOS,new,2023-01-22,55+
U04202,SK,iOS,new,2023-02-21,35-44
U04203,SK,Android,returning,2023-02-01,25-34
U04204,DE,Android,returning,2023-07-25,55+
U04205,DE,iOS,new,2023-09-12,45-54
U04206,DE,Android,returning,2023-02-10,45-54
U04207,DE,Android,returning,2023-10-18,18-24
U04208,DE,Android,new,2023-12-27,45-54
U04209,DE,iOS,returning,2023-02-16,25-34
U04210,CZ,iOS,returning,2023-02-14,25-34
U04211,PL,Android,new,2023-10-27,18-24
U04212,DE,Android,returning,2023-02-21,55+
U04213,CZ,iOS,returning,2023-01-22,45-54
U04214,DE,Android,new,2023-09-06,55+
U04215,RO,iOS,new,2023-08-04,35-44
U04216,DE,Android,new,2023-05-08,35-44
U04217,DE,iOS,new,2023-05-12,18-24
U04218,PL,iOS,returning,2023-02-23,35-44
U04219,SK,Android,returning,2023-11-21,35-44
U04220,SK,Android,new,2023-07-29,18-24
U04221,DE,Android,new,2023-01-20,45-54
U04222,DE,Android,new,2023-04-20,45-54
U04223,RO,Android,new,2023-03-10,35-44
U04224,DE,Android,returning,2023-12-13,25-34
U04225,DE,Android,new,2023-10-31,45-54
U04226,CZ,Android,new,2023-10-22,55+
U04227,RO,iOS,returning,2023-11-17,25-34
U04228,PL,iOS,returning,2023-09-16,55+
U04229,CZ,iOS,returning,2023-08-21,35-44
U04230,SK,Android,returning,2023-02-27,35-44
U04231,CZ,Android,returning,2023-10-03,18-24
U04232,DE,Android,returning,2023-08-21,45-54
U04233,RO,iOS,returning,2023-10-11,45-54
U04234,CZ,iOS,new,2023-05-19,35-44
U04235,PL,iOS,returning,2023-04-17,55+
U04236,DE,Android,returning,2023-09-10,35-44
U04237,DE,Android,new,2023-09-20,45-54
U04238,DE,Android,new,2023-08-19,18-24
U04239,DE,iOS,returning,2023-11-06,35-44
U04240,PL,iOS,new,2023-04-09,18-24
U04241,PL,Android,new,2023-04-06,25-34
U04242,RO,Android,returning,2023-01-21,25-34
U04243,PL,iOS,new,2023-02-13,45-54
U04244,DE,iOS,new,2023-03-10,18-24
U04245,CZ,iOS,returning,2023-12-29,35-44
U04246,PL,Android,new,2023-02-21,25-34
U04247,PL,Android,returning,2023-10-10,55+
U04248,DE,iOS,new,2023-06-08,35-44
U04249,RO,Android,returning,2023-10-06,55+
U04250,DE,Android,new,2023-09-01,55+
U04251,DE,Android,new,2023-07-28,45-54
U04252,CZ,Android,new,2023-06-02,25-34
U04253,PL,Android,returning,2023-03-30,18-24
U04254,DE,Android,new,2023-01-19,45-54
U04255,DE,Android,returning,2023-04-21,45-54
U04256,CZ,Android,returning,2023-12-22,18-24
U04257,PL,iOS,new,2023-01-17,45-54
U04258,DE,Android,new,2023-03-11,55+
U04259,DE,Android,returning,2023-10-26,35-44
U04260,DE,Android,new,2023-01-16,55+
U04261,DE,Android,returning,2023-01-07,18-24
U04262,CZ,Android,returning,2023-04-08,25-34
U04263,DE,Android,new,2023-02-17,18-24
U04264,PL,Android,new,2023-09-18,25-34
U04265,DE,iOS,new,2023-04-06,35-44
U04266,CZ,iOS,new,2023-07-28,25-34
U04267,SK,iOS,returning,2023-10-08,18-24
U04268,DE,Android,new,2023-08-21,25-34
U04269,CZ,Android,returning,2023-04-26,25-34
U04270,DE,Android,new,2023-04-05,25-34
U04271,DE,iOS,new,2023-06-25,18-24
U04272,RO,iOS,returning,2023-03-14,18-24
U04273,DE,iOS,new,2023-10-26,45-54
U04274,DE,Android,returning,2023-04-03,45-54
U04275,PL,Android,new,2023-11-25,25-34
U04276,PL,iOS,returning,2023-08-29,35-44
U04277,DE,iOS,new,2023-10-13,35-44
U04278,DE,Android,new,2023-12-21,18-24
U04279,DE,Android,new,2023-03-09,55+
U04280,RO,Android,returning,2023-10-25,55+
U04281,RO,iOS,returning,2023-07-27,55+
U04282,DE,Android,returning,2023-07-31,55+
U04283,PL,Android,new,2023-12-12,18-24
U04284,PL,Android,returning,2023-01-05,18-24
U04285,CZ,Android,returning,2023-09-19,18-24
U04286,DE,Android,new,2023-10-17,55+
U04287,DE,Android,new,2023-03-08,55+
U04288,RO,iOS,returning,2023-09-28,25-34
U04289,PL,iOS,new,2023-07-21,25-34
U04290,RO,Android,new,2023-06-16,45-54
U04291,PL,iOS,returning,2023-05-19,18-24
U04292,PL,Android,new,2023-04-25,45-54
U04293,DE,iOS,new,2023-04-06,25-34
U04294,CZ,Android,returning,2023-04-13,25-34
U04295,DE,Android,returning,2023-01-08,25-34
U04296,DE,Android,returning,2023-01-02,25-34
U04297,CZ,iOS,returning,2023-05-30,55+
U04298,PL,Android,returning,2023-02-26,55+
U04299,DE,Android,returning,2023-02-16,18-24
U04300,RO,iOS,new,2023-10-24,25-34
U04301,DE,Android,returning,2023-05-01,55+
U04302,PL,iOS,returning,2023-12-11,55+
U04303,DE,Android,returning,2023-01-23,35-44
U04304,RO,iOS,returning,2023-10-06,55+
U04305,PL,Android,new,2023-08-06,18-24
U04306,RO,iOS,returning,2023-01-12,55+
U04307,CZ,Android,new,2023-05-22,18-24
U04308,RO,Android,new,2023-05-06,18-24
U04309,DE,iOS,returning,2023-06-12,35-44
U04310,PL,iOS,returning,2023-06-18,35-44
U04311,RO,Android,new,2023-03-18,18-24
U04312,DE,Android,new,2023-02-05,45-54
U04313,DE,Android,returning,2023-07-30,55+
U04314,DE,Android,returning,2023-11-02,45-54
U04315,PL,iOS,new,2023-08-10,55+
U04316,DE,iOS,new,2023-03-12,25-34
U04317,CZ,iOS,returning,2023-12-28,25-34
U04318,CZ,Android,returning,2023-03-12,35-44
U04319,DE,iOS,new,2023-01-01,55+
U04320,PL,Android,new,2023-06-27,35-44
U04321,PL,iOS,new,2023-03-11,25-34
U04322,DE,iOS,new,2023-07-30,45-54
U04323,DE,Android,returning,2023-01-09,55+
U04324,PL,Android,returning,2023-03-13,45-54
U04325,PL,iOS,returning,2023-02-05,35-44
U04326,DE,iOS,returning,2023-10-17,18-24
U04327,DE,iOS,new,2023-01-17,35-44
U04328,PL,Android,new,2023-08-07,25-34
U04329,DE,Android,new,2023-09-25,25-34
U04330,RO,Android,returning,2023-04-13,45-54
U04331,DE,Android,returning,2023-02-05,35-44
U04332,CZ,Android,returning,2023-09-30,45-54
U04333,DE,iOS,returning,2023-06-16,35-44
U04334,DE,Android,returning,2023-06-09,25-34
U04335,RO,Android,new,2023-03-15,35-44
U04336,SK,Android,returning,2023-07-16,35-44
U04337,DE,Android,returning,2023-05-02,25-34
U04338,PL,Android,new,2023-06-08,55+
U04339,DE,iOS,returning,2023-08-04,25-34
U04340,CZ,iOS,new,2023-06-12,45-54
U04341,RO,Android,returning,2023-12-09,55+
U04342,SK,iOS,new,2023-07-20,35-44
U04343,CZ,iOS,returning,2023-12-24,35-44
U04344,RO,iOS,new,2023-02-09,45-54
U04345,PL,iOS,new,2023-10-07,55+
U04346,PL,iOS,returning,2023-05-31,55+
U04347,PL,Android,new,2023-01-31,18-24
U04348,DE,Android,returning,2023-09-19,25-34
U04349,DE,iOS,returning,2023-03-06,35-44
U04350,DE,Android,returning,2023-01-28,45-54
U04351,DE,Android,new,2023-10-08,45-54
U04352,PL,iOS,new,2023-05-10,35-44
U04353,CZ,Android,new,2023-10-22,35-44
U04354,PL,Android,new,2023-05-25,55+
U04355,CZ,Android,new,2023-09-10,25-34
U04356,DE,iOS,new,2023-08-26,35-44
U04357,DE,Android,new,2023-04-26,55+
U04358,CZ,Android,new,2023-04-02,45-54
U04359,DE,Android,new,2023-10-02,18-24
U04360,SK,iOS,returning,2023-06-27,25-34
U04361,DE,iOS,new,2023-02-16,35-44
U04362,SK,Android,returning,2023-02-12,18-24
U04363,PL,Android,returning,2023-12-29,55+
U04364,DE,iOS,returning,2023-08-06,18-24
U04365,SK,Android,returning,2023-11-25,25-34
U04366,DE,iOS,new,2023-03-25,45-54
U04367,SK,iOS,returning,2023-10-09,18-24
U04368,DE,Android,returning,2023-02-11,25-34
U04369,RO,Android,new,2023-06-02,18-24
U04370,PL,Android,returning,2023-12-20,55+
U04371,DE,iOS,returning,2023-08-01,45-54
U04372,CZ,iOS,returning,2023-03-21,55+
U04373,CZ,Android,returning,2023-01-27,35-44
U04374,PL,Android,returning,2023-11-22,18-24
U04375,DE,Android,new,2023-11-18,25-34
U04376,PL,iOS,new,2023-06-22,25-34
U04377,PL,iOS,new,2023-10-13,18-24
U04378,DE,Android,returning,2023-08-30,25-34
U04379,DE,Android,new,2023-08-28,55+
U04380,PL,iOS,returning,2023-12-20,25-34
U04381,SK,iOS,returning,2023-03-08,55+
U04382,RO,Android,returning,2023-11-21,18-24
U04383,DE,Android,new,2023-10-02,45-54
U04384,PL,Android,returning,2023-08-03,25-34
U04385,PL,iOS,returning,2023-05-27,35-44
U04386,PL,iOS,new,2023-06-30,25-34
U04387,DE,iOS,new,2023-11-30,25-34
U04388,SK,iOS,new,2023-04-20,18-24
U04389,PL,iOS,new,2023-07-20,45-54
U04390,DE,Android,new,2023-10-10,45-54
U04391,DE,Android,returning,2023-01-11,18-24
U04392,PL,Android,returning,2023-08-12,35-44
U04393,CZ,iOS,new,2023-12-23,35-44
U04394,CZ,iOS,returning,2023-01-29,25-34
U04395,DE,Android,new,2023-07-18,25-34
U04396,DE,iOS,returning,2023-07-06,55+
U04397,SK,Android,returning,2023-05-13,18-24
U04398,PL,Android,new,2023-11-14,55+
U04399,PL,Android,new,2023-05-30,18-24
U04400,PL,iOS,returning,2023-08-06,35-44
U04401,DE,Android,returning,2023-04-28,45-54
U04402,CZ,iOS,returning,2023-09-01,45-54
U04403,DE,iOS,new,2023-12-24,55+
U04404,DE,Android,new,2023-06-18,35-44
U04405,SK,iOS,new,2023-01-09,45-54
U04406,DE,iOS,returning,2023-08-04,55+
U04407,SK,Android,returning,2023-08-06,55+
U04408,DE,iOS,returning,2023-06-22,25-34
U04409,CZ,iOS,returning,2023-10-07,35-44
U04410,DE,Android,returning,2023-02-20,45-54
U04411,DE,Android,new,2023-09-17,18-24
U04412,SK,Android,new,2023-12-10,45-54
U04413,DE,iOS,new,2023-01-10,35-44
U04414,PL,Android,new,2023-05-24,35-44
U04415,PL,Android,new,2023-02-03,55+
U04416,DE,Android,new,2023-08-26,45-54
U04417,RO,iOS,returning,2023-09-30,18-24
U04418,DE,Android,returning,2023-04-21,55+
U04419,CZ,iOS,new,2023-01-09,18-24
U04420,PL,Android,returning,2023-06-04,25-34
U04421,DE,Android,new,2023-07-16,45-54
U04422,PL,iOS,returning,2023-12-17,25-34
U04423,PL,Android,new,2023-10-12,45-54
U04424,DE,Android,returning,2023-08-08,45-54
U04425,DE,Android,new,2023-12-16,25-34
U04426,DE,Android,returning,2023-06-23,45-54
U04427,CZ,Android,new,2023-08-02,55+
U04428,CZ,iOS,returning,2023-08-09,45-54
U04429,CZ,iOS,returning,2023-12-10,55+
U04430,PL,Android,new,2023-07-21,35-44
U04431,CZ,Android,new,2023-07-09,18-24
U04432,PL,iOS,returning,2023-12-18,45-54
U04433,PL,iOS,returning,2023-04-13,35-44
U04434,SK,Android,new,2023-11-02,18-24
U04435,DE,iOS,new,2023-06-10,45-54
U04436,CZ,Android,returning,2023-01-30,45-54
U04437,DE,Android,new,2023-12-30,18-24
U04438,CZ,Android,returning,2023-10-28,55+
U04439,DE,Android,new,2023-05-13,45-54
U04440,PL,Android,new,2023-03-08,25-34
U04441,RO,Android,new,2023-03-31,18-24
U04442,SK,iOS,returning,2023-08-26,55+
U04443,RO,Android,new,2023-03-03,35-44
U04444,PL,Android,new,2023-03-22,35-44
U04445,PL,Android,new,2023-10-10,25-34
U04446,SK,iOS,new,2023-02-23,55+
U04447,DE,iOS,returning,2023-04-02,55+
U04448,DE,iOS,returning,2023-10-09,25-34
U04449,DE,Android,new,2023-12-14,45-54
U04450,DE,Android,returning,2023-10-07,18-24
U04451,SK,Android,returning,2023-04-21,45-54
U04452,SK,iOS,returning,2023-01-21,35-44
U04453,DE,Android,returning,2023-10-26,25-34
U04454,RO,Android,new,2023-05-10,18-24
U04455,DE,Android,new,2023-08-14,25-34
U04456,DE,Android,returning,2023-10-12,45-54
U04457,DE,Android,new,2023-06-16,55+
U04458,DE,iOS,new,2023-10-09,55+
U04459,DE,iOS,returning,2023-04-26,45-54
U04460,PL,Android,returning,2023-04-03,18-24
U04461,DE,iOS,new,2023-07-18,55+
U04462,DE,iOS,returning,2023-08-08,45-54
U04463,PL,iOS,returning,2023-07-22,25-34
U04464,PL,Android,new,2023-10-11,45-54
U04465,PL,iOS,new,2023-05-16,45-54
U04466,PL,Android,new,2023-01-01,18-24
U04467,CZ,iOS,returning,2023-08-03,18-24
U04468,DE,Android,returning,2023-03-28,18-24
U04469,RO,iOS,returning,2023-10-17,25-34
U04470,CZ,iOS,returning,2023-04-06,35-44
U04471,PL,Android,returning,2023-05-02,18-24
U04472,DE,iOS,new,2023-10-27,25-34
U04473,DE,Android,new,2023-05-07,35-44
U04474,DE,iOS,returning,2023-02-04,35-44
U04475,SK,Android,returning,2023-06-26,25-34
U04476,DE,iOS,returning,2023-06-22,18-24
U04477,SK,Android,returning,2023-04-26,55+
U04478,CZ,Android,new,2023-05-26,25-34
U04479,SK,Android,new,2023-04-09,25-34
U04480,PL,Android,returning,2023-10-31,35-44
U04481,CZ,Android,returning,2023-10-16,18-24
U04482,SK,iOS,returning,2023-03-06,18-24
U04483,SK,Android,returning,2023-03-24,55+
U04484,DE,iOS,returning,2023-07-21,25-34
U04485,DE,Android,returning,2023-01-29,25-34
U04486,PL,Android,new,2023-02-08,25-34
U04487,RO,Android,returning,2023-02-03,35-44
U04488,DE,Android,new,2023-11-25,55+
