event_id,session_id,user_id,stage,event_date,device,country,ab_group,time_on_stage_sec
E0044731,S015621,U04475,product_view,2023-07-02,Android,SK,variant,144
E0044732,S015622,U04475,app_open,2023-08-27,Android,SK,variant,67
E0044733,S015623,U04475,app_open,2023-07-17,Android,SK,control,186
E0044734,S015623,U04475,product_view,2023-07-17,Android,SK,control,21
E0044735,S015623,U04475,add_to_cart,2023-07-17,Android,SK,control,230
E0044736,S015624,U04476,app_open,2023-08-08,iOS,DE,control,171
E0044737,S015624,U04476,product_view,2023-08-08,iOS,DE,control,109
E0044738,S015625,U04476,app_open,2023-06-23,iOS,DE,variant,73
E0044739,S015625,U04476,product_view,2023-06-23,iOS,DE,variant,82
E0044740,S015625,U04476,add_to_cart,2023-06-23,iOS,DE,variant,124
E0044741,S015626,U04476,app_open,2023-07-22,iOS,DE,variant,170
E0044742,S015627,U04476,app_open,2023-08-25,iOS,DE,variant,56
E0044743,S015627,U04476,product_view,2023-08-25,iOS,DE,variant,237
E0044744,S015628,U04476,app_open,2023-08-24,iOS,DE,variant,230
E0044745,S015629,U04477,app_open,2023-07-31,Android,SK,control,12
E0044746,S015630,U04477,app_open,2023-08-22,Android,SK,control,43
E0044747,S015630,U04477,product_view,2023-08-22,Android,SK,control,50
E0044748,S015631,U04477,app_open,2023-06-20,Android,SK,variant,8
E0044749,S015632,U04477,app_open,2023-07-24,Android,SK,variant,5
E0044750,S015632,U04477,product_view,2023-07-24,Android,SK,variant,109
E0044751,S015632,U04477,add_to_cart,2023-07-24,Android,SK,variant,171
E0044752,S015633,U04477,app_open,2023-08-28,Android,SK,control,188
E0044753,S015633,U04477,product_view,2023-08-28,Android,SK,control,212
E0044754,S015634,U04478,app_open,2023-07-11,Android,CZ,variant,64
E0044755,S015635,U04478,app_open,2023-06-24,Android,CZ,variant,123
E0044756,S015636,U04478,app_open,2023-07-02,Android,CZ,control,255
E0044757,S015636,U04478,product_view,2023-07-02,Android,CZ,control,147
E0044758,S015636,U04478,add_to_cart,2023-07-02,Android,CZ,control,202
E0044759,S015636,U04478,checkout_start,2023-07-02,Android,CZ,control,194
E0044760,S015636,U04478,payment_info,2023-07-02,Android,CZ,control,197
E0044761,S015636,U04478,order_placed,2023-07-02,Android,CZ,control,142
E0044762,S015637,U04478,app_open,2023-08-10,Android,CZ,variant,203
E0044763,S015637,U04478,product_view,2023-08-10,Android,CZ,variant,7
E0044764,S015637,U04478,add_to_cart,2023-08-10,Android,CZ,variant,185
E0044765,S015637,U04478,checkout_start,2023-08-10,Android,CZ,variant,133
E0044766,S015637,U04478,payment_info,2023-08-10,Android,CZ,variant,254
E0044767,S015637,U04478,order_placed,2023-08-10,Android,CZ,variant,121
E0044768,S015638,U04479,app_open,2023-07-28,Android,SK,variant,224
E0044769,S015638,U04479,product_view,2023-07-28,Android,SK,variant,206
E0044770,S015639,U04479,app_open,2023-06-26,Android,SK,variant,150
E0044771,S015639,U04479,product_view,2023-06-26,Android,SK,variant,97
E0044772,S015640,U04479,app_open,2023-06-01,Android,SK,control,80
E0044773,S015641,U04479,app_open,2023-07-25,Android,SK,control,180
E0044774,S015641,U04479,product_view,2023-07-25,Android,SK,control,124
E0044775,S015641,U04479,add_to_cart,2023-07-25,Android,SK,control,265
E0044776,S015641,U04479,checkout_start,2023-07-25,Android,SK,control,122
E0044777,S015642,U04479,app_open,2023-07-06,Android,SK,control,43
E0044778,S015642,U04479,product_view,2023-07-06,Android,SK,control,88
E0044779,S015642,U04479,add_to_cart,2023-07-06,Android,SK,control,44
E0044780,S015642,U04479,checkout_start,2023-07-06,Android,SK,control,204
E0044781,S015642,U04479,payment_info,2023-07-06,Android,SK,control,133
E0044782,S015642,U04479,order_placed,2023-07-06,Android,SK,control,237
E0044783,S015643,U04480,app_open,2023-08-20,Android,PL,variant,194
E0044784,S015643,U04480,product_view,2023-08-20,Android,PL,variant,148
E0044785,S015643,U04480,add_to_cart,2023-08-20,Android,PL,variant,235
E0044786,S015643,U04480,checkout_start,2023-08-20,Android,PL,variant,57
E0044787,S015643,U04480,payment_info,2023-08-20,Android,PL,variant,182
E0044788,S015643,U04480,order_placed,2023-08-20,Android,PL,variant,293
E0044789,S015644,U04480,app_open,2023-07-15,Android,PL,variant,179
E0044790,S015645,U04480,app_open,2023-08-22,Android,PL,variant,20
E0044791,S015646,U04480,app_open,2023-07-28,Android,PL,variant,59
E0044792,S015647,U04480,app_open,2023-06-03,Android,PL,variant,82
E0044793,S015647,U04480,product_view,2023-06-03,Android,PL,variant,79
E0044794,S015647,U04480,add_to_cart,2023-06-03,Android,PL,variant,48
E0044795,S015647,U04480,checkout_start,2023-06-03,Android,PL,variant,33
E0044796,S015647,U04480,payment_info,2023-06-03,Android,PL,variant,135
E0044797,S015647,U04480,order_placed,2023-06-03,Android,PL,variant,192
E0044798,S015648,U04481,app_open,2023-08-18,Android,CZ,control,213
E0044799,S015649,U04481,app_open,2023-06-07,Android,CZ,variant,224
E0044800,S015649,U04481,product_view,2023-06-07,Android,CZ,variant,5
E0044801,S015649,U04481,add_to_cart,2023-06-07,Android,CZ,variant,191
E0044802,S015649,U04481,checkout_start,2023-06-07,Android,CZ,variant,42
E0044803,S015649,U04481,payment_info,2023-06-07,Android,CZ,variant,219
E0044804,S015649,U04481,order_placed,2023-06-07,Android,CZ,variant,183
E0044805,S015650,U04481,app_open,2023-06-01,Android,CZ,control,223
E0044806,S015650,U04481,product_view,2023-06-01,Android,CZ,control,127
E0044807,S015650,U04481,add_to_cart,2023-06-01,Android,CZ,control,242
E0044808,S015650,U04481,checkout_start,2023-06-01,Android,CZ,control,106
E0044809,S015650,U04481,payment_info,2023-06-01,Android,CZ,control,109
E0044810,S015650,U04481,order_placed,2023-06-01,Android,CZ,control,153
E0044811,S015651,U04481,app_open,2023-06-22,Android,CZ,control,195
E0044812,S015652,U04481,app_open,2023-08-13,Android,CZ,control,102
E0044813,S015652,U04481,product_view,2023-08-13,Android,CZ,control,191
E0044814,S015652,U04481,add_to_cart,2023-08-13,Android,CZ,control,215
E0044815,S015653,U04482,app_open,2023-08-22,iOS,SK,variant,188
E0044816,S015654,U04482,app_open,2023-06-25,iOS,SK,variant,154
E0044817,S015654,U04482,product_view,2023-06-25,iOS,SK,variant,243
E0044818,S015654,U04482,add_to_cart,2023-06-25,iOS,SK,variant,154
E0044819,S015654,U04482,checkout_start,2023-06-25,iOS,SK,variant,66
E0044820,S015654,U04482,payment_info,2023-06-25,iOS,SK,variant,192
E0044821,S015655,U04482,app_open,2023-06-23,iOS,SK,variant,105
E0044822,S015656,U04482,app_open,2023-07-23,iOS,SK,variant,53
E0044823,S015656,U04482,product_view,2023-07-23,iOS,SK,variant,282
E0044824,S015656,U04482,add_to_cart,2023-07-23,iOS,SK,variant,178
E0044825,S015657,U04483,app_open,2023-06-28,Android,SK,control,10
E0044826,S015658,U04483,app_open,2023-07-18,Android,SK,variant,298
E0044827,S015658,U04483,product_view,2023-07-18,Android,SK,variant,137
E0044828,S015658,U04483,add_to_cart,2023-07-18,Android,SK,variant,143
E0044829,S015658,U04483,checkout_start,2023-07-18,Android,SK,variant,167
E0044830,S015658,U04483,payment_info,2023-07-18,Android,SK,variant,237
E0044831,S015658,U04483,order_placed,2023-07-18,Android,SK,variant,266
E0044832,S015659,U04483,app_open,2023-07-15,Android,SK,control,156
E0044833,S015659,U04483,product_view,2023-07-15,Android,SK,control,128
E0044834,S015660,U04483,app_open,2023-08-16,Android,SK,control,206
E0044835,S015661,U04484,app_open,2023-07-10,iOS,DE,variant,181
E0044836,S015662,U04484,app_open,2023-07-28,iOS,DE,control,186
E0044837,S015662,U04484,product_view,2023-07-28,iOS,DE,control,160
E0044838,S015662,U04484,add_to_cart,2023-07-28,iOS,DE,control,186
E0044839,S015662,U04484,checkout_start,2023-07-28,iOS,DE,control,251
E0044840,S015662,U04484,payment_info,2023-07-28,iOS,DE,control,289
E0044841,S015662,U04484,order_placed,2023-07-28,iOS,DE,control,81
E0044842,S015663,U04484,app_open,2023-07-14,iOS,DE,variant,158
E0044843,S015663,U04484,product_view,2023-07-14,iOS,DE,variant,164
E0044844,S015664,U04485,app_open,2023-07-19,Android,DE,variant,9
E0044845,S015665,U04485,app_open,2023-07-18,Android,DE,control,293
E0044846,S015665,U04485,product_view,2023-07-18,Android,DE,control,259
E0044847,S015665,U04485,add_to_cart,2023-07-18,Android,DE,control,122
E0044848,S015665,U04485,checkout_start,2023-07-18,Android,DE,control,220
E0044849,S015665,U04485,payment_info,2023-07-18,Android,DE,control,244
E0044850,S015665,U04485,order_placed,2023-07-18,Android,DE,control,157
E0044851,S015666,U04485,app_open,2023-06-19,Android,DE,control,139
E0044852,S015666,U04485,product_view,2023-06-19,Android,DE,control,125
E0044853,S015667,U04485,app_open,2023-07-16,Android,DE,control,139
E0044854,S015668,U04486,app_open,2023-07-02,Android,PL,variant,231
E0044855,S015669,U04486,app_open,2023-08-06,Android,PL,variant,161
E0044856,S015670,U04486,app_open,2023-08-06,Android,PL,variant,84
E0044857,S015670,U04486,product_view,2023-08-06,Android,PL,variant,36
E0044858,S015671,U04486,app_open,2023-06-09,Android,PL,control,131
E0044859,S015671,U04486,product_view,2023-06-09,Android,PL,control,283
E0044860,S015672,U04487,app_open,2023-07-14,Android,RO,variant,23
E0044861,S015673,U04487,app_open,2023-08-18,Android,RO,variant,214
E0044862,S015673,U04487,product_view,2023-08-18,Android,RO,variant,218
E0044863,S015674,U04487,app_open,2023-08-18,Android,RO,control,255
E0044864,S015674,U04487,product_view,2023-08-18,Android,RO,control,57
E0044865,S015674,U04487,add_to_cart,2023-08-18,Android,RO,control,238
E0044866,S015675,U04487,app_open,2023-07-18,Android,RO,variant,11
E0044867,S015675,U04487,product_view,2023-07-18,Android,RO,variant,118
E0044868,S015676,U04487,app_open,2023-08-08,Android,RO,variant,112
E0044869,S015676,U04487,product_view,2023-08-08,Android,RO,variant,199
E0044870,S015676,U04487,add_to_cart,2023-08-08,Android,RO,variant,95
E0044871,S015677,U04488,app_open,2023-07-28,Android,DE,variant,296
E0044872,S015677,U04488,product_view,2023-07-28,Android,DE,variant,174
E0044873,S015677,U04488,add_to_cart,2023-07-28,Android,DE,variant,177
E0044874,S015678,U04488,app_open,2023-08-11,Android,DE,variant,5
E0044875,S015678,U04488,product_view,2023-08-11,Android,DE,variant,283
E0044876,S015678,U04488,add_to_cart,2023-08-11,Android,DE,variant,240
E0044877,S015679,U04488,app_open,2023-08-14,Android,DE,variant,243
E0044878,S015679,U04488,product_view,2023-08-14,Android,DE,variant,267
E0044879,S015679,U04488,add_to_cart,2023-08-14,Android,DE,variant,84
E0044880,S015679,U04488,checkout_start,2023-08-14,Android,DE,variant,206
E0044881,S015679,U04488,payment_info,2023-08-14,Android,DE,variant,161
E0044882,S015679,U04488,order_placed,2023-08-14,Android,DE,variant,68
E0044883,S015680,U04488,app_open,2023-07-19,Android,DE,variant,46
E0044884,S015680,U04488,product_view,2023-07-19,Android,DE,variant,167
E0044885,S015680,U04488,add_to_cart,2023-07-19,Android,DE,variant,141
E0044886,S015680,U04488,checkout_start,2023-07-19,Android,DE,variant,11
E0044887,S015680,U04488,payment_info,2023-07-19,Android,DE,variant,131
E0044888,S015680,U04488,order_placed,2023-07-19,Android,DE,variant,269
E0044889,S015681,U04488,app_open,2023-08-24,Android,DE,control,235
E0044890,S015681,U04488,product_view,2023-08-24,Android,DE,control,100
E0044891,S015681,U04488,add_to_cart,2023-08-24,Android,DE,control,216
E0044892,S015681,U04488,checkout_start,2023-08-24,Android,DE,control,104
E0044893,S015681,U04488,payment_info,2023-08-24,Android,DE,control,56
E0044894,S015681,U04488,order_placed,2023-08-24,Android,DE,control,58
E0044895,S015682,U04489,app_open,2023-08-02,Android,PL,control,69
E0044896,S015682,U04489,product_view,2023-08-02,Android,PL,control,299
E0044897,S015682,U04489,add_to_cart,2023-08-02,Android,PL,control,102
E0044898,S015683,U04489,app_open,2023-07-31,Android,PL,control,58
E0044899,S015683,U04489,product_view,2023-07-31,Android,PL,control,61
E0044900,S015683,U04489,add_to_cart,2023-07-31,Android,PL,control,217
E0044901,S015683,U04489,checkout_start,2023-07-31,Android,PL,control,226
E0044902,S015684,U04490,app_open,2023-06-07,Android,PL,control,130
E0044903,S015684,U04490,product_view,2023-06-07,Android,PL,control,267
E0044904,S015685,U04490,app_open,2023-06-04,Android,PL,variant,81
E0044905,S015685,U04490,product_view,2023-06-04,Android,PL,variant,282
E0044906,S015685,U04490,add_to_cart,2023-06-04,Android,PL,variant,33
E0044907,S015686,U04490,app_open,2023-07-30,Android,PL,control,9
E0044908,S015686,U04490,product_view,2023-07-30,Android,PL,control,173
E0044909,S015686,U04490,add_to_cart,2023-07-30,Android,PL,control,27
E0044910,S015686,U04490,checkout_start,2023-07-30,Android,PL,control,87
E0044911,S015686,U04490,payment_info,2023-07-30,Android,PL,control,217
E0044912,S015686,U04490,order_placed,2023-07-30,Android,PL,control,69
E0044913,S015687,U04490,app_open,2023-06-30,Android,PL,control,7
E0044914,S015688,U04490,app_open,2023-06-04,Android,PL,variant,268
E0044915,S015688,U04490,product_view,2023-06-04,Android,PL,variant,38
E0044916,S015688,U04490,add_to_cart,2023-06-04,Android,PL,variant,252
E0044917,S015688,U04490,checkout_start,2023-06-04,Android,PL,variant,131
E0044918,S015689,U04491,app_open,2023-06-21,Android,PL,control,138
E0044919,S015689,U04491,product_view,2023-06-21,Android,PL,control,22
E0044920,S015689,U04491,add_to_cart,2023-06-21,Android,PL,control,147
E0044921,S015689,U04491,checkout_start,2023-06-21,Android,PL,control,170
E0044922,S015689,U04491,payment_info,2023-06-21,Android,PL,control,199
E0044923,S015689,U04491,order_placed,2023-06-21,Android,PL,control,76
E0044924,S015690,U04491,app_open,2023-06-28,Android,PL,control,158
E0044925,S015691,U04491,app_open,2023-06-12,Android,PL,variant,217
E0044926,S015691,U04491,product_view,2023-06-12,Android,PL,variant,81
E0044927,S015691,U04491,add_to_cart,2023-06-12,Android,PL,variant,136
E0044928,S015692,U04492,app_open,2023-08-29,iOS,DE,control,59
E0044929,S015693,U04492,app_open,2023-07-10,iOS,DE,control,197
E0044930,S015694,U04492,app_open,2023-07-20,iOS,DE,control,209
E0044931,S015694,U04492,product_view,2023-07-20,iOS,DE,control,298
E0044932,S015695,U04492,app_open,2023-06-27,iOS,DE,variant,174
E0044933,S015695,U04492,product_view,2023-06-27,iOS,DE,variant,94
E0044934,S015695,U04492,add_to_cart,2023-06-27,iOS,DE,variant,285
E0044935,S015696,U04493,app_open,2023-07-01,Android,PL,control,171
E0044936,S015696,U04493,product_view,2023-07-01,Android,PL,control,182
E0044937,S015696,U04493,add_to_cart,2023-07-01,Android,PL,control,275
E0044938,S015697,U04493,app_open,2023-06-05,Android,PL,control,23
E0044939,S015697,U04493,product_view,2023-06-05,Android,PL,control,298
E0044940,S015698,U04493,app_open,2023-07-14,Android,PL,variant,41
E0044941,S015698,U04493,product_view,2023-07-14,Android,PL,variant,282
E0044942,S015698,U04493,add_to_cart,2023-07-14,Android,PL,variant,171
E0044943,S015698,U04493,checkout_start,2023-07-14,Android,PL,variant,44
E0044944,S015698,U04493,payment_info,2023-07-14,Android,PL,variant,212
E0044945,S015698,U04493,order_placed,2023-07-14,Android,PL,variant,189
E0044946,S015699,U04493,app_open,2023-07-01,Android,PL,control,61
E0044947,S015699,U04493,product_view,2023-07-01,Android,PL,control,182
E0044948,S015700,U04494,app_open,2023-07-31,Android,PL,variant,198
E0044949,S015700,U04494,product_view,2023-07-31,Android,PL,variant,149
E0044950,S015701,U04494,app_open,2023-07-30,Android,PL,variant,84
E0044951,S015701,U04494,product_view,2023-07-30,Android,PL,variant,278
E0044952,S015701,U04494,add_to_cart,2023-07-30,Android,PL,variant,161
E0044953,S015701,U04494,checkout_start,2023-07-30,Android,PL,variant,46
E0044954,S015701,U04494,payment_info,2023-07-30,Android,PL,variant,112
E0044955,S015701,U04494,order_placed,2023-07-30,Android,PL,variant,11
E0044956,S015702,U04494,app_open,2023-06-15,Android,PL,control,90
E0044957,S015702,U04494,product_view,2023-06-15,Android,PL,control,158
E0044958,S015702,U04494,add_to_cart,2023-06-15,Android,PL,control,146
E0044959,S015702,U04494,checkout_start,2023-06-15,Android,PL,control,184
E0044960,S015702,U04494,payment_info,2023-06-15,Android,PL,control,204
E0044961,S015702,U04494,order_placed,2023-06-15,Android,PL,control,15
E0044962,S015703,U04495,app_open,2023-07-22,Android,DE,control,170
E0044963,S015704,U04495,app_open,2023-08-07,Android,DE,control,8
E0044964,S015705,U04495,app_open,2023-08-03,Android,DE,variant,46
E0044965,S015706,U04495,app_open,2023-07-18,Android,DE,variant,266
E0044966,S015707,U04496,app_open,2023-06-16,Android,DE,control,276
E0044967,S015707,U04496,product_view,2023-06-16,Android,DE,control,25
E0044968,S015707,U04496,add_to_cart,2023-06-16,Android,DE,control,61
E0044969,S015708,U04496,app_open,2023-07-16,Android,DE,control,295
E0044970,S015708,U04496,product_view,2023-07-16,Android,DE,control,114
E0044971,S015709,U04496,app_open,2023-08-23,Android,DE,control,13
E0044972,S015709,U04496,product_view,2023-08-23,Android,DE,control,251
E0044973,S015709,U04496,add_to_cart,2023-08-23,Android,DE,control,136
E0044974,S015710,U04496,app_open,2023-08-11,Android,DE,control,197
E0044975,S015710,U04496,product_view,2023-08-11,Android,DE,control,246
E0044976,S015711,U04497,app_open,2023-06-04,Android,DE,variant,162
E0044977,S015712,U04497,app_open,2023-07-03,Android,DE,variant,160
E0044978,S015712,U04497,product_view,2023-07-03,Android,DE,variant,221
E0044979,S015713,U04497,app_open,2023-08-05,Android,DE,variant,281
E0044980,S015713,U04497,product_view,2023-08-05,Android,DE,variant,189
E0044981,S015713,U04497,add_to_cart,2023-08-05,Android,DE,variant,23
E0044982,S015713,U04497,checkout_start,2023-08-05,Android,DE,variant,153
E0044983,S015714,U04497,app_open,2023-07-23,Android,DE,control,238
E0044984,S015715,U04497,app_open,2023-08-14,Android,DE,control,219
E0044985,S015715,U04497,product_view,2023-08-14,Android,DE,control,111
E0044986,S015715,U04497,add_to_cart,2023-08-14,Android,DE,control,185
E0044987,S015716,U04498,app_open,2023-07-11,Android,PL,variant,47
E0044988,S015716,U04498,product_view,2023-07-11,Android,PL,variant,224
E0044989,S015716,U04498,add_to_cart,2023-07-11,Android,PL,variant,57
E0044990,S015717,U04498,app_open,2023-07-22,Android,PL,control,224
E0044991,S015717,U04498,product_view,2023-07-22,Android,PL,control,206
E0044992,S015717,U04498,add_to_cart,2023-07-22,Android,PL,control,135
E0044993,S015718,U04498,app_open,2023-08-06,Android,PL,control,28
E0044994,S015719,U04498,app_open,2023-06-27,Android,PL,variant,225
E0044995,S015719,U04498,product_view,2023-06-27,Android,PL,variant,95
E0044996,S015719,U04498,add_to_cart,2023-06-27,Android,PL,variant,176
E0044997,S015720,U04499,app_open,2023-06-11,Android,SK,control,279
E0044998,S015720,U04499,product_view,2023-06-11,Android,SK,control,231
E0044999,S015720,U04499,add_to_cart,2023-06-11,Android,SK,control,278
E0045000,S015721,U04499,app_open,2023-07-01,Android,SK,control,32
E0045001,S015721,U04499,product_view,2023-07-01,Android,SK,control,206
E0045002,S015722,U04499,app_open,2023-06-13,Android,SK,variant,164
E0045003,S015722,U04499,product_view,2023-06-13,Android,SK,variant,199
E0045004,S015723,U04499,app_open,2023-08-18,Android,SK,control,166
E0045005,S015723,U04499,product_view,2023-08-18,Android,SK,control,84
E0045006,S015723,U04499,add_to_cart,2023-08-18,Android,SK,control,96
E0045007,S015724,U04499,app_open,2023-07-20,Android,SK,control,259
E0045008,S015725,U04500,app_open,2023-06-22,iOS,PL,control,231
E0045009,S015725,U04500,product_view,2023-06-22,iOS,PL,control,25
E0045010,S015725,U04500,add_to_cart,2023-06-22,iOS,PL,control,27
E0045011,S015725,U04500,checkout_start,2023-06-22,iOS,PL,control,65
E0045012,S015725,U04500,payment_info,2023-06-22,iOS,PL,control,50
E0045013,S015725,U04500,order_placed,2023-06-22,iOS,PL,control,273
E0045014,S015726,U04500,app_open,2023-07-10,iOS,PL,control,86
E0045015,S015727,U04501,app_open,2023-07-22,Android,DE,control,193
E0045016,S015727,U04501,product_view,2023-07-22,Android,DE,control,9
E0045017,S015727,U04501,add_to_cart,2023-07-22,Android,DE,control,223
E0045018,S015728,U04501,app_open,2023-06-07,Android,DE,variant,137
E0045019,S015729,U04502,app_open,2023-06-27,Android,CZ,variant,128
E0045020,S015730,U04502,app_open,2023-06-20,Android,CZ,variant,102
E0045021,S015730,U04502,product_view,2023-06-20,Android,CZ,variant,229
E0045022,S015731,U04502,app_open,2023-08-15,Android,CZ,control,265
E0045023,S015731,U04502,product_view,2023-08-15,Android,CZ,control,287
E0045024,S015731,U04502,add_to_cart,2023-08-15,Android,CZ,control,41
E0045025,S015731,U04502,checkout_start,2023-08-15,Android,CZ,control,149
E0045026,S015731,U04502,payment_info,2023-08-15,Android,CZ,control,170
E0045027,S015731,U04502,order_placed,2023-08-15,Android,CZ,control,219
E0045028,S015732,U04503,app_open,2023-07-09,iOS,DE,control,149
E0045029,S015732,U04503,product_view,2023-07-09,iOS,DE,control,210
E0045030,S015732,U04503,add_to_cart,2023-07-09,iOS,DE,control,257
E0045031,S015733,U04503,app_open,2023-07-28,iOS,DE,variant,111
E0045032,S015733,U04503,product_view,2023-07-28,iOS,DE,variant,128
E0045033,S015734,U04503,app_open,2023-06-02,iOS,DE,control,47
E0045034,S015734,U04503,product_view,2023-06-02,iOS,DE,control,269
E0045035,S015735,U04504,app_open,2023-06-21,Android,PL,variant,274
E0045036,S015736,U04504,app_open,2023-06-23,Android,PL,variant,206
E0045037,S015736,U04504,product_view,2023-06-23,Android,PL,variant,176
E0045038,S015737,U04504,app_open,2023-08-14,Android,PL,control,193
E0045039,S015738,U04504,app_open,2023-08-22,Android,PL,variant,217
E0045040,S015738,U04504,product_view,2023-08-22,Android,PL,variant,68
E0045041,S015738,U04504,add_to_cart,2023-08-22,Android,PL,variant,125
E0045042,S015738,U04504,checkout_start,2023-08-22,Android,PL,variant,153
E0045043,S015738,U04504,payment_info,2023-08-22,Android,PL,variant,109
E0045044,S015738,U04504,order_placed,2023-08-22,Android,PL,variant,180
E0045045,S015739,U04505,app_open,2023-08-12,iOS,RO,control,244
E0045046,S015739,U04505,product_view,2023-08-12,iOS,RO,control,285
E0045047,S015739,U04505,add_to_cart,2023-08-12,iOS,RO,control,75
E0045048,S015740,U04505,app_open,2023-08-23,iOS,RO,variant,246
E0045049,S015741,U04505,app_open,2023-08-17,iOS,RO,variant,202
E0045050,S015742,U04505,app_open,2023-07-04,iOS,RO,control,176
E0045051,S015743,U04506,app_open,2023-06-28,Android,RO,control,138
E0045052,S015743,U04506,product_view,2023-06-28,Android,RO,control,267
E0045053,S015744,U04506,app_open,2023-08-13,Android,RO,control,55
E0045054,S015744,U04506,product_view,2023-08-13,Android,RO,control,80
E0045055,S015744,U04506,add_to_cart,2023-08-13,Android,RO,control,193
E0045056,S015745,U04507,app_open,2023-07-14,Android,DE,variant,139
E0045057,S015745,U04507,product_view,2023-07-14,Android,DE,variant,39
E0045058,S015746,U04507,app_open,2023-08-23,Android,DE,control,259
E0045059,S015747,U04507,app_open,2023-06-21,Android,DE,variant,34
E0045060,S015747,U04507,product_view,2023-06-21,Android,DE,variant,67
E0045061,S015748,U04508,app_open,2023-07-05,iOS,DE,variant,171
E0045062,S015748,U04508,product_view,2023-07-05,iOS,DE,variant,117
E0045063,S015748,U04508,add_to_cart,2023-07-05,iOS,DE,variant,35
E0045064,S015748,U04508,checkout_start,2023-07-05,iOS,DE,variant,131
E0045065,S015748,U04508,payment_info,2023-07-05,iOS,DE,variant,27
E0045066,S015748,U04508,order_placed,2023-07-05,iOS,DE,variant,231
E0045067,S015749,U04508,app_open,2023-06-17,iOS,DE,variant,106
E0045068,S015749,U04508,product_view,2023-06-17,iOS,DE,variant,282
E0045069,S015749,U04508,add_to_cart,2023-06-17,iOS,DE,variant,176
E0045070,S015750,U04508,app_open,2023-08-02,iOS,DE,control,174
E0045071,S015750,U04508,product_view,2023-08-02,iOS,DE,control,282
E0045072,S015750,U04508,add_to_cart,2023-08-02,iOS,DE,control,52
E0045073,S015751,U04509,app_open,2023-08-02,Android,CZ,variant,206
E0045074,S015751,U04509,product_view,2023-08-02,Android,CZ,variant,55
E0045075,S015751,U04509,add_to_cart,2023-08-02,Android,CZ,variant,22
E0045076,S015752,U04509,app_open,2023-07-08,Android,CZ,variant,264
E0045077,S015753,U04509,app_open,2023-08-23,Android,CZ,control,116
E0045078,S015753,U04509,product_view,2023-08-23,Android,CZ,control,85
E0045079,S015754,U04510,app_open,2023-06-22,Android,RO,control,199
E0045080,S015755,U04510,app_open,2023-08-23,Android,RO,control,214
E0045081,S015755,U04510,product_view,2023-08-23,Android,RO,control,15
E0045082,S015756,U04510,app_open,2023-06-18,Android,RO,variant,238
E0045083,S015756,U04510,product_view,2023-06-18,Android,RO,variant,115
E0045084,S015757,U04511,app_open,2023-07-19,Android,PL,variant,211
E0045085,S015757,U04511,product_view,2023-07-19,Android,PL,variant,39
E0045086,S015757,U04511,add_to_cart,2023-07-19,Android,PL,variant,182
E0045087,S015757,U04511,checkout_start,2023-07-19,Android,PL,variant,254
E0045088,S015757,U04511,payment_info,2023-07-19,Android,PL,variant,179
E0045089,S015757,U04511,order_placed,2023-07-19,Android,PL,variant,263
E0045090,S015758,U04511,app_open,2023-08-11,Android,PL,variant,190
E0045091,S015758,U04511,product_view,2023-08-11,Android,PL,variant,115
E0045092,S015758,U04511,add_to_cart,2023-08-11,Android,PL,variant,130
E0045093,S015758,U04511,checkout_start,2023-08-11,Android,PL,variant,98
E0045094,S015759,U04511,app_open,2023-06-04,Android,PL,variant,268
E0045095,S015759,U04511,product_view,2023-06-04,Android,PL,variant,96
E0045096,S015759,U04511,add_to_cart,2023-06-04,Android,PL,variant,230
E0045097,S015759,U04511,checkout_start,2023-06-04,Android,PL,variant,9
E0045098,S015759,U04511,payment_info,2023-06-04,Android,PL,variant,15
E0045099,S015759,U04511,order_placed,2023-06-04,Android,PL,variant,253
E0045100,S015760,U04511,app_open,2023-06-14,Android,PL,control,200
E0045101,S015760,U04511,product_view,2023-06-14,Android,PL,control,101
E0045102,S015760,U04511,add_to_cart,2023-06-14,Android,PL,control,209
E0045103,S015760,U04511,checkout_start,2023-06-14,Android,PL,control,175
E0045104,S015761,U04512,app_open,2023-06-21,iOS,PL,control,217
E0045105,S015761,U04512,product_view,2023-06-21,iOS,PL,control,20
E0045106,S015761,U04512,add_to_cart,2023-06-21,iOS,PL,control,95
E0045107,S015762,U04512,app_open,2023-07-19,iOS,PL,variant,102
E0045108,S015762,U04512,product_view,2023-07-19,iOS,PL,variant,246
E0045109,S015763,U04513,app_open,2023-06-06,iOS,RO,variant,214
E0045110,S015763,U04513,product_view,2023-06-06,iOS,RO,variant,251
E0045111,S015763,U04513,add_to_cart,2023-06-06,iOS,RO,variant,247
E0045112,S015763,U04513,checkout_start,2023-06-06,iOS,RO,variant,165
E0045113,S015763,U04513,payment_info,2023-06-06,iOS,RO,variant,52
E0045114,S015763,U04513,order_placed,2023-06-06,iOS,RO,variant,104
E0045115,S015764,U04513,app_open,2023-06-03,iOS,RO,variant,45
E0045116,S015764,U04513,product_view,2023-06-03,iOS,RO,variant,246
E0045117,S015765,U04513,app_open,2023-08-06,iOS,RO,control,230
E0045118,S015765,U04513,product_view,2023-08-06,iOS,RO,control,184
E0045119,S015765,U04513,add_to_cart,2023-08-06,iOS,RO,control,295
E0045120,S015765,U04513,checkout_start,2023-08-06,iOS,RO,control,159
E0045121,S015765,U04513,payment_info,2023-08-06,iOS,RO,control,47
